119,1,8,6,1,NULL
119,10,8,5,1,NULL
119,1,8,4,2,NULL
119,1,8,5,2,NULL
119,1,8,4,1,NULL
119,1,8,4,1,NULL
119,10,8,5,1,NULL
119,1,8,6,2,NULL
119,1,8,5,2,NULL
119,1,8,6,1,NULL
